"","X","cas","toxpi","average_VAM_scores","mesh","status","compound_name","Drug_Matrix_Rat_invitro_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Repeated_Dose_3_days","Drug_Matrix_Rat_invivo_Repeated_Dose_5_days","TG_GATEs_Rat_invivo_Single_Dose_High_1_day","TG_GATEs_Rat_invivo_Single_Dose_Low_1_day","TG_GATEs_Rat_invivo_Single_Dose_Middle_1_day","Consensus_Rat_invitro_DM_TG_GATEs","Consensus_LINCS_HEPG2","PPI_STRINGdb","TG_Gates_Rat_invivo_Repeated_15_day_High","TG_Gates_Rat_invivo_Repeated_15_day_Low","TG_Gates_Rat_invivo_Repeated_15_day_Middle","TG_Gates_Rat_invivo_Repeated_29_day_High","TG_Gates_Rat_invivo_Repeated_29_day_Low","TG_Gates_Rat_invivo_Repeated_29_day_Middle","TG_Gates_Rat_invivo_Repeated_8_day_High","TG_Gates_Rat_invivo_Repeated_8_day_Low","TG_Gates_Rat_invivo_Repeated_8_day_Middle","TG_GATEs_Human_invitro_Single_Dose_1_day","TG_GATEs_Rat_invitro_Single_Dose_1_day","TG_GATEs_Rat_invivo_Repeated_Dose_15_days","TG_GATEs_Rat_invivo_Repeated_Dose_29_days","TG_GATEs_Rat_invivo_Repeated_Dose_8_days","unk_VAM_scores"
"C020806","","79-94-7",0.100345605,0.995990557713627,"C020806","edc","tetrabromobisphenol A",0.999109324962771,0.999150889897726,0.999847475782347,0.999023408054337,0.99982124529813,0.985472030376399,0.999949905238042,0.999160426915883,0.998346698780303,0.993610249111815,0.999824304252514,0.989190561774995,0.9948518593854,0.999779991888276,0.999804619609756,0.999896268794168,0.991370343581702,0.999548288121611,0.991768754288561,0.982856071282232,0.988256822198709,0.999957938829866,0.993744078341068,0.999431828360438,0.995990557713627
"C041181","","79-95-8",0.156037089,0.94136404369523,"C041181","edc","tetrachlorodian",0.987976337167801,0.970452548555017,0.96432674252522,0.960275353182987,0.993288275054917,0.917834002085829,0.935864256994323,0.991531171668671,0.992576299418469,0.981967941759019,0.932206636020645,0.970702035185391,0.837905566153616,0.970388089304589,0.992942537213339,0.994066120985257,0.713501468155038,0.967706375306728,0.90718751248864,0.94708425735507,0.797009118401737,0.953973776968853,0.935781105538115,0.976189521196247,0.94136404369523
"C075780","","79622-59-6",0.068669041,0.826751143848643,"C075780","unk","fluazinam",0.920233355545028,0.857227626847576,0.995140037788402,0.993585897813735,0.902360944848764,0.446475897815466,0.949515015617755,0.926897345080314,0.684100511093552,0.515333003584655,0.951731961685248,0.711227542245618,0.489728450677282,0.94206901760692,0.676885655382711,0.990047066713462,0.951374033790639,0.969233526154364,0.606986527253349,0.826950415603094,0.702485295769389,0.997579545751288,0.884621363920095,0.950237413778732,0.826751143848643
"D016912","","797-63-7",0.181050383,0.454390460558006,"D016912","unk","Levonorgestrel",0.160877540096673,0.228522207777477,0.490905469549317,0.664979811658754,0.723538522449461,0.350015312709967,0.303721195394781,0.8000714325518,0.384955022858675,0.906699249409206,0.771591809416618,0.483341259547538,0.241297236789183,0.165976653501029,0.184553385952712,0.0983601556593763,0.78684119869131,0.318858385741663,0.136155390444645,0.43711498382025,0.548213973094271,0.844429273459824,0.19862366742008,0.675727915397544,0.454390460558006
"D003622","","80-08-0",0.059041841,0.98863620919123,"D003622","unk","Dapsone",0.994953624717737,0.999494785500163,0.999858329691179,0.999361231152941,0.997927851710425,0.987370826026502,0.999138831850778,0.979086038223327,0.998860495448564,0.993881421061408,0.999593705093568,0.975918897553651,0.98873780658718,0.999896384798696,0.999712092904288,0.999615730715582,0.989091801707792,0.996623322488076,0.896580416206535,0.984507103171744,0.960890447082194,0.999803716582623,0.987382648330692,0.998981511983868,0.98863620919123
"C007164","","80-15-9",0.055988736,0.903718147876885,"C007164","unk","cumene hydroperoxide",0.877347645427998,0.92199952963098,0.988051139159218,0.889902427990766,0.992288887151083,0.866101309353875,0.993169897559726,0.981368241161405,0.952566743891712,0.773064506152099,0.982972527274483,0.818778918128901,0.891525657099288,0.998756777825561,0.947944010941807,0.89642774031189,0.865331592595367,0.993352025961809,0.573085989438534,0.854165570135617,0.734086108918249,0.998371224010409,0.917159952326082,0.981417126598381,0.903718147876885
"C037517","","80-43-3",0.073456783,0.51661775584666,"C037517","unk","dicumyl peroxide",0.312503120449834,0.853944296139057,0.934025643521466,0.892300669497528,0.606623355836836,0.563324348307423,0.688590133941308,0.1626593487047,0.0790547575861167,0.273996947231526,0.455684604111591,0.210989585163353,0.265894343607255,0.467851149674164,0.94170898907337,0.928861597333761,0.149383990279951,0.37395000436239,0.294386448349435,0.590754297341293,0.230773051864313,0.85995070849638,0.325758621347663,0.935856128099133,0.51661775584666
"C019566","","80-46-6",0.117749781,0.887258918281206,"C019566","edc","p-tert-amylphenol",0.972271512529888,0.940148977315715,NA,0.992897460674435,0.778669108051467,0.690371558023033,0.836605829336136,0.992749860462261,0.981487509851689,0.995381999779238,0.88580903231542,0.9220243990399,0.672926343984662,0.865940813706277,0.909847045015068,0.993379226513905,0.683117222451527,0.927108055228273,0.894355477159152,0.883754724782304,NA,NA,0.89464959066782,0.91894153701716,0.887258918281206
"C038018","","80-54-6",0.075463643,0.43851608339154,"C038018","edc","lilial",NA,0.662338117929627,0.819849736845332,0.777741288399916,0.58652099690462,0.248847089240386,0.615053350989539,0.221343850148667,0.704681785774578,0.761483099731674,NA,0.119824655665784,NA,0.241382138833205,0.331717571104685,0.541196597796076,NA,0.557771783031009,0.347898148040547,0.115668294445695,0.161939917997793,0.386222877476979,0.246080008410466,0.322760359064219,0.43851608339154
"C005451","","80-56-8",0.071823431,0.413743701201061,"C005451","unk","alpha-pinene",0.899883988092101,0.0556216133645085,0.501217233909255,0.372257620613637,0.112646264029347,0.396039219704215,0.636141539448709,0.792157117347701,0.968232338939752,0.763304472741239,0.155878955034086,0.586334226540625,0.312513992198104,0.0918755196348867,0.179284907572073,0.526639813330911,0.174333137550337,0.0329860401740566,0.016584692293003,0.588380846483257,0.290559932916645,0.757655509060012,0.622086143868101,0.0972337039788937,0.413743701201061
"C015424","","8006-90-4",0.075989754,0.814481511072644,"C015424","unk","peppermint oil",0.709131431922577,0.959911483741368,0.982808606083463,0.734151630597718,0.978222242014503,0.862866026355048,0.991461840036069,0.828817306076747,0.985142741390183,0.87822345686587,0.9688246724075,0.871902985591998,0.966310535400472,0.18956483882962,0.923242180838224,0.994096669366461,0.744133716895052,0.877131864706091,0.82163897831153,0.891962668262459,0.419122897062788,0.863941197494432,0.122540202986797,0.982406092506489,0.814481511072644
"C013099","","8018-01-7",0.077105166,0.987237190611324,"C013099","edc","mancozeb",0.996503026853981,0.99460222091359,0.999950175713306,0.999339820982276,0.995183961130756,0.980932533638933,0.999735374313482,0.996091537538586,0.999630269129577,0.992993188681939,0.999630347314269,0.95639775133852,0.986393211660711,0.999839170338785,0.999314983862669,0.999015509324445,0.968526427999309,0.99445571471936,0.962718146613749,0.958518077305365,0.941220062267042,0.999942956003746,0.977270133524439,0.995487973502942,0.987237190611324
"C076840","","80844-07-1",0.073535432,0.971957035385343,"C076840","unk","ethofenprox",0.989432374793846,0.995406400239858,0.999706247607063,0.997758809646727,0.998272428661881,0.892158414597991,0.997542988685301,0.993038611413105,0.999604540260911,0.998718986456734,0.991314148038601,0.941320495302097,0.979715050314236,0.998195397726313,0.988964296937997,0.999549897658758,0.910036784619141,0.991097608832869,0.964727348673103,0.972519768985094,0.95514723269415,0.999276334315031,0.957487755805155,0.815976926982273,0.971957035385343
"D012439","","81-07-2",0.052845741,0.869307927926301,"D012439","unk","Saccharin",0.945579972219734,0.98000688970896,0.903781536689028,0.360217161889301,0.957883580828524,0.936390396428383,0.993829750559747,0.928618451755301,0.92026366182822,0.264245799205334,0.920822564703517,0.849535210467951,0.946413686575857,0.981208634538034,0.981278379193027,0.971741575143708,0.761935187417702,0.974990947370002,0.907946090596155,0.789695806854183,0.699241577225528,0.998439081062922,0.934635848248624,0.954688479721493,0.869307927926301
"D014859","","81-81-2",0.061047944,0.983568074006422,"D014859","unk","Warfarin",0.990812207775745,0.98720143853678,0.996703497385264,0.994865560834344,0.999724153268541,0.960161477193123,0.999753789576259,0.998068369713689,0.99982485575172,0.983062432454955,0.999846699876875,0.943995783312524,0.98380970365247,0.999355954878613,0.988137492625279,0.998400270588649,0.993974370251674,0.996204382225127,0.864786803546004,0.970269393437965,0.972581389105007,0.999960415177842,0.988819620682761,0.995313714302913,0.983568074006422
"C076656","","81334-34-1",0.050622595,0.157010537936245,"C076656","unk","imazapyr",0.0823236527943274,0.104659778794487,0.0327721282629962,0.117119632372058,0.0823643436733766,0.142571572146282,0.0459900415741135,0.00140789434589644,NA,0.972502692075523,0.0277441786445127,0.438459453125252,0.142495284802947,0.0836464686856362,0.0357550043789439,0.175260746771357,0.0491844986569883,0.0326365524008432,0.0396694600708859,0.2028019220838,NA,NA,0.456510284276119,0.0313457067247998,0.157010537936245
"C093630","","81335-77-5",0.061646493,0.156758544616203,"C093630","unk","imazethapyr",0.0811872242383549,0.108773956193608,0.0336946891444847,0.120634324859388,0.0803536752353999,0.145426123575431,0.0440631083011369,0.00139256227550638,NA,0.969918032382498,0.0276071803403434,0.449565593246239,0.146135210865307,0.0815417595825364,0.0384135379445239,0.172460790848873,0.0474469446278154,0.0346955805150669,0.0411595415118331,0.196187671873535,NA,NA,0.441895697305725,0.0293762320726478,0.156758544616203
"C035957","","818-61-1",0.059675499,0.574178154119563,"C035957","unk","2-hydroxyethyl acrylate",0.749656555541096,0.069108848603017,0.984005645617973,0.615348270649945,0.322639202947852,0.181464574133819,0.741007404839386,0.171631537892342,0.978287984928022,0.941013360897214,0.882191076362494,NA,0.654003932683819,0.931881219503376,0.374883065267885,0.985799493989035,0.341989011236529,0.806698612884634,0.104003925941264,0.133999872019752,0.724207788620348,0.79410441142046,0.69067913079337,0.0274926179763141,0.574178154119563
"C005805","","82-68-8",0.072048568,0.953432751908299,"C005805","unk","quintozene",0.953265759354709,0.738219644729248,0.999031195506347,0.892644437071056,0.997142543819368,0.87904840268965,0.988623131334473,0.98672720431861,0.997339864865874,0.98187587780141,0.946303824447062,0.972530033554956,0.980015766694356,0.984083760936896,0.999617153725363,0.998775235778117,0.895535412836151,0.982726927151705,0.908624332975845,0.955825151182117,0.920568949124118,0.998137736951738,0.938052355953231,0.987671342996783,0.953432751908299
"C015262","","822-06-0",0.056149042,0.532409638565236,"C015262","unk","1,6-hexamethylene diisocyanate",0.427025201492122,0.973312358843041,0.972140698831788,0.6254166315782,0.358235596853333,0.225977741215243,0.513180779812179,0.167624279800973,0.885899493145083,0.225933514012166,0.402481365869287,0.282977567783344,0.505332623180997,0.701328821245829,0.941040080560755,0.529690942309037,0.33537441189886,0.482267205256968,0.56461816543012,0.595988156643121,0.208463469034227,0.909981568125951,0.622033629018016,0.321507023625028,0.532409638565236
"C057467","","82558-50-7",0.074123778,0.569932446357631,"C057467","unk","isoxaben",0.904701212362845,0.425382878974545,NA,NA,0.74655478694288,0.611550095048032,0.684170359192824,0.572782100149069,0.626120560009662,0.987041968753137,0.0628744375427347,0.654214170123402,0.186796963705002,NA,0.264849660267843,0.643853434630879,NA,0.813090587564026,0.75153691010994,0.575183581871387,0.489952818288044,0.181695800549336,NA,0.646364154709403,0.569932446357631
"C099952","","82657-04-3",0.073551853,0.985986855079868,"C099952","unk","bifenthrin",0.999163266369598,0.997186200391308,0.99995306329077,0.999703139340775,0.998734782637043,0.982944877935243,0.999267221628076,0.978598130875467,0.996686957067574,0.998846418865631,0.99902099529302,0.992120525184124,0.991074162353524,0.999800596169242,0.998884698504106,0.998508012293533,0.987912880930585,0.995064835155236,0.817888143940525,0.972511577820089,0.985233780794512,0.999971578233375,0.976591039895187,0.9980176369483,0.985986855079868
"C042552","","83-32-9",0.063110077,0.871900297759302,"C042552","unk","acenaphthene",0.986608944647884,0.822454181817374,0.909181402595405,0.988470855866781,0.935568105997018,0.920555515078168,0.958009730759643,0.996392379256349,0.979051105047984,0.93622350570607,0.91030737977034,0.792482851475722,0.910920419774791,0.987189397141911,0.988326619805446,0.983667782774086,0.820430075631378,0.358787244997149,0.815973570056964,0.576592750595266,0.644608027783794,0.982766500358054,0.764962439992588,0.956076359293091,0.871900297759302
"D013805","","83-67-0",0.047852403,0.428368855518159,"D013805","unk","Theobromine",0.822650222292141,0.216079177194246,0.182432957662561,0.83157647950901,0.298906171475061,0.263304788705245,0.610305110851923,0.768971168380885,0.079479479106664,0.359148266756519,0.807027115113805,0.29229398432448,0.0668974337195296,0.905211292961325,0.197859486891848,0.154457615810408,0.714337854798476,0.0388711268481709,0.156876191470496,0.190860652800154,0.659283606950246,0.293513270863929,0.784886380359371,0.58562269758933,0.428368855518159
"D012402","","83-79-4",0.083848151,0.985749809602887,"D012402","unk","Rotenone",0.998840694308842,0.999372015774118,0.996603776939591,0.997919054149595,0.999352738590491,0.95845814404682,0.999027011022179,0.994600703425273,0.998369642096757,0.988391491376895,0.999800712926018,0.978433904118844,0.975550466445927,0.999618336276646,0.998965344437715,0.996144061094612,0.980599072350048,0.997247322684368,0.987738508892831,0.874770420246793,0.950029712317333,0.999987913936398,0.989706182949095,0.998468200062097,0.985749809602887
"D012256","","83-88-5",0.060777973,0.895472371012054,"D012256","unk","Riboflavin",0.918674695293344,0.954354892283788,0.996972416390908,0.982452339713278,0.989692698448571,0.761445179109746,0.996653333492621,0.941447961877202,0.902834824750058,0.955128587656337,0.970210594024207,0.765548850724396,0.748483981115475,0.998264850571897,0.973757037302986,0.956942050868553,0.93014962188257,0.939030720584957,0.647535077780876,0.741247554110999,0.717586703325411,0.966821380930112,0.748379687709223,0.987721864341779,0.895472371012054
"C100057","","834-12-8",0.062351879,0.694871492946313,"C100057","edc","ametryne",0.783666742703815,0.935978734079925,0.900091542001548,0.676597034734257,0.749808528053973,0.551366956287591,0.635917366861198,0.746986487072045,0.779388423753425,0.689612419478696,0.820448660226081,0.460009733829702,0.377136824913645,0.781786016589208,0.85491850673833,0.829864684161771,0.514318908128208,0.776602052079758,0.472625222981386,0.195186159298666,0.654221299261597,0.928056640172354,0.643267441541555,0.91905944576277,0.694871492946313
"C036042","","84-61-7",0.100177677,0.952453252116372,"C036042","edc","dicyclohexyl phthalate",0.99585319347859,0.993176081135459,0.999935766876788,0.997533631980886,0.970485896615631,0.949639450507413,0.990723607263921,0.996224556422265,0.997637125179006,0.997105720125107,0.976601413715239,0.941138924681513,0.952091337497676,0.998746949867437,0.930072518421619,0.997629693710162,0.783754555490625,0.976689320056059,0.76587191751813,0.894989500243546,0.926207144928837,0.992089057810449,0.938267945517043,0.896412741749531,0.952453252116372
"C007379","","84-66-2",0.05462873,0.991563044575041,"C007379","unk","diethyl phthalate",0.999482616783435,0.998333154556019,0.998246294919414,0.997039438911191,0.989758680701119,0.994161540227942,0.992389799532281,0.999302382515271,0.998379568215944,0.998115770715535,0.993760658437798,0.984475718221119,0.994672301079792,0.999250510353837,0.998353797988374,0.998745724652638,0.954847394942043,0.998634209599175,0.980808911359276,0.968784828510004,0.974098046920424,0.999761736510918,0.986667095655926,0.999442888491512,0.991563044575041
"C025605","","84-69-5",0.073014459,0.919537246213258,"C025605","edc","diisobutyl phthalate",0.977634527791242,0.956113367786253,0.880864362807067,0.985006527371429,0.983851958699643,0.863249930007502,0.941618070347677,0.997253521640992,0.998415515710623,0.996552062086476,0.927523264938928,0.936972528823662,0.866822562865496,0.890609643744399,0.954081493220814,0.994468163714053,0.681841719824997,0.989896000976315,0.931368885088589,0.96529602935103,0.721731097989595,0.923960768944673,0.776050175202426,0.927711730184324,0.919537246213258
"D003993","","84-74-2",0.069750816,0.996129060460727,"D003993","edc","Dibutyl Phthalate",0.998966509369229,0.999899594562269,0.999907239594381,0.999078841041628,0.999908767474874,0.995504245874872,0.999874619512432,0.998708528227777,0.999771257290381,0.997967465483474,0.999949843099609,0.99291605573791,0.995773929688127,0.999910614637945,0.999954611608682,0.999701144122528,0.979895311920959,0.999404324637419,0.991293224084218,0.980764862149499,0.984824640658753,0.999988604400687,0.993319845095681,0.999813370784114,0.996129060460727
"C027387","","84-75-3",0.074096442,0.952804461932235,"C027387","edc","di-n-hexyl phthalate",0.99584413804473,0.996945016995905,0.972462653271453,0.996087694518267,0.902958871335281,0.937753641149423,0.942389122245218,0.916430304298945,0.998073039347127,0.990311751891705,0.984637646407188,0.88628208730524,0.937978735987699,0.984820971090779,0.983743102280153,0.98941403857942,0.927944078676419,0.979884803518769,0.874969356294798,0.977397792248175,0.729553443205446,0.996214926809829,0.973997521588205,0.991212349283455,0.952804461932235
"C024336","","842-07-9",0.072997456,0.885102719677458,"C024336","unk","1-phenylazo-2-naphthol",0.883824405040339,0.934649486294101,0.997146991927271,0.946110372039875,0.884955029106909,0.918327103422898,0.971031700025833,0.966551047837207,0.997862813545488,0.339683914193954,0.980347243966096,0.804533614050712,0.901574539011461,0.985446916620487,0.951231741231276,0.998665906451089,0.964839861092608,0.944207171264943,0.708021608004583,0.603936571986835,0.791626668882284,0.973743756201299,0.813440713810758,0.980706096250695,0.885102719677458
"D015735","","84371-65-3",0.218365545,0.996921537022448,"D015735","edc","Mifepristone",0.999906421262968,0.997250204544084,0.999142762248531,0.999833474177338,0.999857989015318,0.991924583355317,0.999962374869943,0.999494231686049,0.999468178441213,0.99941790600887,0.999493243703255,0.995154023754407,0.992594028266754,0.99996958462992,0.99979584641833,0.999911996628723,0.987107738252847,0.999329563100144,0.99099851208476,0.990139056769574,0.989737342189838,0.999983799012807,0.995772945710075,0.999871082407689,0.996921537022448
"C031181","","85-01-8",0.071437005,0.968934359965782,"C031181","unk","phenanthrene",0.99703028956491,0.999588881733824,0.998304984022436,0.998159420544501,0.994796471781934,0.912636566082851,0.943287061007317,0.999436503109152,0.997423821913372,0.997973008447147,0.993052002147625,0.96890471657234,0.980307399996257,0.992006779006511,0.997434583751592,0.99953484458726,0.889603083979168,0.993665609862334,0.971334765107016,0.961042830384907,0.733689053689402,0.99368019522051,0.949963957526702,0.9915678091397,0.968934359965782
"C037431","","85-41-6",0.051584536,0.000987208031244873,"C037431","unk","phthalimide",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000987208031244873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000987208031244873
"C027561","","85-68-7",0.068364907,0.994795285066559,"C027561","edc","butylbenzyl phthalate",0.999574514103542,0.997635339373354,0.999811364212575,0.999079017934985,0.999939694483386,0.993025348445567,0.999899653261105,0.998790871811952,0.999718105601102,0.991980366871142,0.999869041318692,0.99019247157732,0.995108008391587,0.999691683476021,0.999689759976869,0.999134951022934,0.977019298268102,0.998500333287361,0.989838230280923,0.964554130997657,0.988502304196285,0.999969492610986,0.993944190233135,0.999618669860839,0.994795285066559
"C061365","","85509-19-9",0.074405945,0.596570996121786,"C061365","unk","flusilazole",0.750056570207979,0.71096236102538,0.939154151646991,0.871546598489661,0.154275645803294,0.299562018687585,0.560481897891561,0.278836632776055,0.966409569094087,0.844995432379169,0.937137094831679,0.61370097899638,0.712709064298478,0.980788019244968,0.164861957841052,0.938818993961016,0.243890248793233,0.848054056196634,0.258536876379553,0.0606632051292979,0.663470935994733,0.924307611598437,0.513345116774729,0.0811388688809174,0.596570996121786
"D001387","","86-50-0",0.061210734,0.516337413211213,"D001387","unk","Azinphosmethyl",0.505436987028734,0.585371462244477,0.420397357603388,0.907331283120834,0.0350814183143579,0.320742229676282,0.429221378524946,0.709486991383289,0.0342729973050186,0.959123694460192,0.523987569345252,0.0247835290000958,0.670919706039672,0.800785236925268,0.428214709651337,0.931665565784919,0.445305717748436,0.371194065254024,0.402653520848498,0.0579313559654621,0.489418931328185,0.979179971064007,0.517463997306724,0.842128241145715,0.516337413211213
"C041509","","86-73-7",0.066851771,0.933666859058303,"C041509","unk","fluorene",0.997714209634638,0.710400931373769,0.999680097554334,0.999603129724394,0.962780094975176,0.915897994117356,0.99946133207841,0.998494664242242,0.997528388556799,0.984154222977981,0.999121225794934,0.866053753370288,0.984239884135789,0.977179075734513,0.994690522062511,0.984951512157652,0.844418075002973,0.889246195816018,0.76666380452843,0.825744961612123,0.885549726100857,0.999476974157567,0.860251031912546,0.964702809777964,0.933666859058303
"C034182","","86-87-3",0.072632673,0.024352482510293,"C034182","unk","1-naphthaleneacetic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024352482510293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024352482510293
"D007203","","860-22-0",0.047827216,0.580476180853232,"D007203","unk","Indigo Carmine",0.855932148289533,0.0135417225773018,0.947765600656583,0.675361506117808,0.0343366228639154,0.301254856739207,0.884461253740898,0.480564477549416,0.990997343546247,0.574028799048714,0.677662429927104,0.450599832690162,0.879642828009331,0.859109719419491,0.248243688257179,0.974782109959551,0.466895299451628,0.74714011103812,0.0467289591501841,0.383917949766437,0.768849864263451,0.792644581058648,0.58601826010593,0.290948376250721,0.580476180853232
"D015725","","86386-73-4",0.050755759,0.974464193835544,"D015725","unk","Fluconazole",0.975794550042417,0.993165782199024,0.962667645649299,0.979208629488219,0.972146427344492,0.985144014375571,0.994421627685124,0.98582637161511,0.995771966060868,0.958771809665583,0.993751951925541,0.957499181275127,0.981061593144992,0.994835382899163,0.989294542709273,0.999704489535668,0.970469725726778,0.991072918831425,0.918168757619143,0.909644050400797,0.924984891352752,0.999108464465007,0.956450877540547,0.998175000501145,0.974464193835544
"C007766","","87-62-7",0.06309695,0.20091057758254,"C007766","unk","2,6-xylidine",0.0589216042443912,0.119845514216805,0.112764623458616,0.600513530424549,0.240613618748307,0.0982966829944419,0.319660071898183,0.0411655862494707,0.0149311056066544,0.417041318649383,0.226558889412841,NA,NA,0.197495606908602,0.131662676128584,0.207372134952353,0.284094991434586,0.014989893185049,0.170564987935229,0.196206903444463,0.393555615547665,0.131809823527158,0.361977421266524,0.0799901065820189,0.20091057758254
"C001335","","87-68-3",0.080403904,0.940958319280668,"C001335","unk","hexachlorobutadiene",0.992744792392438,0.990857184664732,0.999805345828754,0.995051233659321,0.989625742790846,0.919960877671268,0.996709011464862,0.92280078897306,0.997387928701529,0.796359415808255,0.998195373072429,0.896466005096205,0.954513538220053,0.999456312573801,0.978769774266032,0.998084042004832,0.972117172302484,0.965964376078707,0.872190684050557,0.654876710397588,0.73326347747012,0.998286449864892,0.960204593758311,0.999308831624958,0.940958319280668
"D010416","","87-86-5",0.072158764,0.994697027117331,"D010416","edc","Pentachlorophenol",0.999901106402521,0.999865125941047,0.999992030254237,0.999980210867649,0.999887104387277,0.989866139002208,0.999894419491013,0.99888230131935,0.999907475720078,0.985819105722673,0.999943996231898,0.988168985661077,0.989752459728964,0.999932406890991,0.999953869513988,0.999944218728023,0.992245710027071,0.988212551834584,0.981600618123793,0.982804852618029,0.980726863182637,0.999986373388812,0.995601182201359,0.99985954357667,0.994697027117331
"C024564","","88-06-2",0.08479534,0.658983271761231,"C024564","edc","2,4,6-trichlorophenol",0.668507164107899,0.761063379183245,0.952424772746521,0.871079296990897,0.733722744660635,0.443538302580388,0.570981715190794,0.784577726242589,0.85516088311562,0.963482344547479,0.521943011309766,0.596313488425404,0.541262752376377,0.775006116581529,0.709881198703122,0.846127383087962,0.100334888436124,0.779514545445135,0.330744578704372,0.375323501068897,0.794240308586748,0.893294980550559,0.614689702596502,0.332383737030994,0.658983271761231
"C042670","","88-12-0",0.051323213,0.761820236670558,"C042670","unk","N-vinyl-2-pyrrolidinone",0.962763644683269,0.874515928024711,0.992796390931485,0.848988241909265,0.876154589623181,0.778215972607947,0.918915215140486,0.81994075439678,0.956849749521234,0.112594702520153,0.98805631814281,0.70669995221557,0.672627116858593,0.550210103614398,0.285519010914087,0.854782344391272,0.962806659692477,0.825096480768076,0.619683663508911,0.6825069581015,0.798292293214335,0.992359656589687,0.772141475364108,0.43116845735906,0.761820236670558
"C035406","","88-18-6",0.075112519,0.806891861038799,"C035406","unk","2-tert-butylphenol",0.969523045804155,0.995098791599091,0.988095841922379,0.994670905904797,0.941120527616852,0.860399159053708,0.834761974868759,0.99788902098823,0.969034170561516,0.987760850732209,0.560926182742179,0.938820280947882,0.740813538211917,0.985543128562072,0.98663905625584,0.948968303851822,0.241045229239747,0.752907429871921,0.917037951642108,0.937014158601012,0.295853212622882,0.0171955883301129,0.759171500523185,0.745114814476801,0.806891861038799
"C030577","","88-24-4",0.07865105,0.187228802790152,"C030577","unk","2,2'-methylenebis(ethyl-6-tert-butylphenol)",0.0182757800595361,0.032995235344666,0.0914298044285024,0.118072401287952,0.32751050618384,0.0878559808129501,0.375833337613275,0.104781410829318,NA,0.433704350786698,0.0233645645862516,NA,0.0190627666019541,0.0628004137329861,0.504165331454268,0.324607127389176,0.148338359864164,0.0137008351149029,0.0611819957920449,0.455335846886655,0.256742511374046,0.0908987785238854,0.228563641711323,0.339812681004939,0.187228802790152
"C091238","","88-69-7",0.058790423,0.436420887095339,"C091238","unk","2-isopropylphenol",0.24189178433402,0.939338544230177,0.987686395576632,0.80945556141314,0.894885778627129,0.166066507134785,0.846219396463231,0.317577148572785,0.811360803024206,0.868204172025181,0.386814130195737,0.650419631666422,0.194898692410057,0.336217630364748,0.648943425286807,0.146160441624926,0.0645154838906039,0.0277156580244046,0.403944215026289,0.163695122812179,0.29309546756794,0.0167713347067421,0.0947880899350257,0.16343587537497,0.436420887095339
"C029955","","88-72-2",0.071287348,0.0702482370366113,"C029955","unk","2-nitrotoluene",NA,NA,NA,NA,0.00451537858330372,NA,0.0282744443515934,0.0081896719565708,0.00116774627664829,0.0482813259538081,NA,0.0362712215881301,0.0746636501500314,0.231575320466207,0.0678951768410272,0.115705114786768,NA,0.0209482672340083,NA,0.153481142659316,NA,NA,0.122258620628534,NA,0.0702482370366113
"C045573","","88-75-5",0.056245169,0.561514523632485,"C045573","unk","2-nitrophenol",0.873944392654805,0.149886526310016,0.975299912439069,0.915598746429396,0.333781824519936,0.253797597533834,0.525653394289385,0.491768011293943,0.567534012869966,0.558585106522965,0.725646439599966,0.123919351456775,0.816790177723591,0.888584705074144,0.2319371184749,0.912566468040441,0.636222805050356,0.863852493254775,0.0369989859445504,0.160381531662276,0.871152944909333,0.865943055315118,0.517561903933062,0.178941061877045,0.561514523632485
"C018527","","88-85-7",0.070259525,0.706875345165415,"C018527","edc","dinoseb",0.738488826577084,0.69598299311578,0.888981673695747,0.692375562577392,0.774754724461125,0.454178437854391,0.706096127140847,0.913447480317224,0.794440951097969,0.857301755704175,0.782114415876019,0.370831523513098,0.542719591033301,0.682540387011143,0.839048803015101,0.991831646216928,0.700417951838759,0.82862469497426,0.538549347208991,0.354812731681898,0.505005045016293,0.839752506588842,0.711897928273675,0.760813179179918,0.706875345165415
"C033932","","89-72-5",0.059956724,0.430690466448043,"C033932","unk","2-sec-butylphenol",0.93480011936674,0.9829032765264,NA,0.853019098840825,0.0185662054109357,NA,0.0227686336612756,0.912980860457134,0.977947073000021,0.981262551740001,0.0127820658048435,0.902360238713836,0.0961050217179961,0.0652096717190031,0.011488706516458,0.713857380350026,0.0303299726503906,0.440790469829597,0.607118040340554,0.501592399816849,0.0182315967003925,0.00787024584920784,0.368322514171243,0.0148841186732114,0.430690466448043
"D013943","","89-83-8",0.067731508,0.988104099562015,"D013943","edc","Thymol",0.998635145422738,0.999506419440644,0.999991744700441,0.999305173035654,0.994524446725862,0.973533652466441,0.99182856382248,0.991235054258655,0.998599054926489,0.984566053568842,0.999715085690837,0.979181295310909,0.985789853592716,0.999908222119014,0.995656982440767,0.999814047853372,0.97145285133586,0.995767393570465,0.976826495443701,0.970422736218307,0.92960423666868,0.999806066394039,0.979377464895268,0.999450349586168,0.988104099562015
